[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_react-dom_87863242._.js → 200 (73ms, 901174B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_next-devtools_index_adc1a8e8.js → 200 (91ms, 1484330B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_b7c5bb50._.js → 200 (23ms, 270289B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_client_ad535f31._.js → 200 (39ms, 556176B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_d4036616._.js → 200 (30ms, 189285B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/69652_%40swc_helpers_cjs_120d0889._.js → 200 (29ms, 2909B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/_a0ff3932._.js → 200 (30ms, 649B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/turbopack-_f41ff335._.js → 200 (59ms, 73465B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_83135af1._.js → 200 (39ms, 1573B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/_35f1d49c._.js → 200 (60ms, 192118B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_bac2f8b1._.js → 200 (93ms, 939599B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/app_layout_tsx_12bb8a1a._.js → 200 (60ms, 397B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/_ede0b078._.js → 200 (60ms, 161197B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/1cbf4_%40remixicon_react_index_mjs_02c40556._.js → 200 (174ms, 5140778B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_4d983cf8._.js → 200 (60ms, 8111B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/app_marketplace_page_tsx_4516514f._.js → 200 (61ms, 425B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_client_components_builtin_global-error_4516514f.js → 200 (61ms, 206B)
[2026-04-03T00:52:30.435Z] GET http://localhost:3000/_next/static/chunks/app_marketplace_styles_marketplace_4c795875.css → 200 (3ms, 2077B)
[2026-04-03T00:52:30.589Z] GET http://localhost:3002/api/v1/system/features → 200 (8ms, 1084B)
[2026-04-03T00:52:30.593Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_475be9ec._.js → 200 (80ms, 846444B)
[2026-04-03T00:52:30.594Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_DevtoolsComponent_CDWEKZTF_c5b43fc7.js → 200 (7ms, 276B)
[2026-04-03T00:52:30.594Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (7ms, 15487B)
[2026-04-03T00:52:30.594Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_42fffd8c._.js → 200 (7ms, 288B)
[2026-04-03T00:52:30.614Z] GET http://localhost:3000/logo.svg → 304 (2ms, ?B)
[2026-04-03T00:52:30.674Z] GET https://marketplace.tinyiothub.com/api/v1/templates → pending (?ms, ?B)
[2026-04-03T00:52:30.675Z] GET https://marketplace.tinyiothub.com/api/v1/drivers → pending (?ms, ?B)
[2026-04-03T00:52:45.535Z] GET http://localhost:3000/marketplace → 200 (64ms, 32636B)
[2026-04-03T00:52:45.604Z] GET http://localhost:3000/_next/static/chunks/_7e1c7992._.css → 200 (6ms, 319081B)
[2026-04-03T00:52:45.604Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_a12d263b._.js → 200 (5ms, 671B)
[2026-04-03T00:52:45.604Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_react-dom_87863242._.js → 200 (74ms, 901174B)
[2026-04-03T00:52:45.604Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_next-devtools_index_adc1a8e8.js → 200 (91ms, 1484330B)
[2026-04-03T00:52:45.604Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_b7c5bb50._.js → 200 (26ms, 270289B)
[2026-04-03T00:52:45.604Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_client_ad535f31._.js → 200 (50ms, 556176B)
[2026-04-03T00:52:45.605Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_d4036616._.js → 200 (37ms, 189285B)
[2026-04-03T00:52:45.605Z] GET http://localhost:3000/_next/static/chunks/69652_%40swc_helpers_cjs_120d0889._.js → 200 (37ms, 2909B)
[2026-04-03T00:52:45.605Z] GET http://localhost:3000/_next/static/chunks/_a0ff3932._.js → 200 (48ms, 649B)
[2026-04-03T00:52:45.605Z] GET http://localhost:3000/_next/static/chunks/turbopack-_f41ff335._.js → 200 (72ms, 73465B)
[2026-04-03T00:52:45.605Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_83135af1._.js → 200 (72ms, 1573B)
[2026-04-03T00:52:45.605Z] GET http://localhost:3000/_next/static/chunks/_35f1d49c._.js → 200 (73ms, 192118B)
[2026-04-03T00:52:45.605Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_bac2f8b1._.js → 200 (93ms, 939599B)
[2026-04-03T00:52:45.605Z] GET http://localhost:3000/_next/static/chunks/app_layout_tsx_12bb8a1a._.js → 200 (73ms, 397B)
[2026-04-03T00:52:45.605Z] GET http://localhost:3000/_next/static/chunks/_ede0b078._.js → 200 (73ms, 161197B)
[2026-04-03T00:52:45.605Z] GET http://localhost:3000/_next/static/chunks/1cbf4_%40remixicon_react_index_mjs_02c40556._.js → 200 (153ms, 5140778B)
[2026-04-03T00:52:45.605Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_4d983cf8._.js → 200 (73ms, 8111B)
[2026-04-03T00:52:45.605Z] GET http://localhost:3000/_next/static/chunks/app_marketplace_page_tsx_4516514f._.js → 200 (74ms, 425B)
[2026-04-03T00:52:45.605Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_client_components_builtin_global-error_4516514f.js → 200 (74ms, 206B)
[2026-04-03T00:52:45.605Z] GET http://localhost:3000/_next/static/chunks/app_marketplace_styles_marketplace_4c795875.css → 200 (5ms, 2077B)
[2026-04-03T00:52:45.763Z] GET http://localhost:3002/api/v1/system/features → 200 (41ms, 1084B)
[2026-04-03T00:52:45.771Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_475be9ec._.js → 200 (34ms, 846444B)
[2026-04-03T00:52:45.771Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_DevtoolsComponent_CDWEKZTF_c5b43fc7.js → 200 (33ms, 276B)
[2026-04-03T00:52:45.771Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (33ms, 15487B)
[2026-04-03T00:52:45.771Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_42fffd8c._.js → 200 (33ms, 288B)
[2026-04-03T00:52:45.847Z] GET http://localhost:3000/logo.svg → 304 (1ms, ?B)
[2026-04-03T00:52:45.858Z] GET https://marketplace.tinyiothub.com/api/v1/templates → pending (?ms, ?B)
[2026-04-03T00:52:45.858Z] GET https://marketplace.tinyiothub.com/api/v1/drivers → pending (?ms, ?B)
[2026-04-03T00:53:00.899Z] GET http://localhost:3000/marketplace → 200 (57ms, 32636B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/_7e1c7992._.css → 200 (4ms, 319081B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_a12d263b._.js → 200 (2ms, 671B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_react-dom_87863242._.js → 200 (63ms, 901174B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_next-devtools_index_adc1a8e8.js → 200 (79ms, 1484330B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_b7c5bb50._.js → 200 (33ms, 270289B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_client_ad535f31._.js → 200 (40ms, 556176B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_d4036616._.js → 200 (33ms, 189285B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/69652_%40swc_helpers_cjs_120d0889._.js → 200 (33ms, 2909B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/_a0ff3932._.js → 200 (33ms, 649B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/turbopack-_f41ff335._.js → 200 (57ms, 73465B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_83135af1._.js → 200 (57ms, 1573B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/_35f1d49c._.js → 200 (57ms, 192118B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_bac2f8b1._.js → 200 (129ms, 939599B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/app_layout_tsx_12bb8a1a._.js → 200 (57ms, 397B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/_ede0b078._.js → 200 (63ms, 161197B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/1cbf4_%40remixicon_react_index_mjs_02c40556._.js → 200 (133ms, 5140778B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_4d983cf8._.js → 200 (63ms, 8111B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/app_marketplace_page_tsx_4516514f._.js → 200 (75ms, 425B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_client_components_builtin_global-error_4516514f.js → 200 (75ms, 206B)
[2026-04-03T00:53:00.963Z] GET http://localhost:3000/_next/static/chunks/app_marketplace_styles_marketplace_4c795875.css → 200 (3ms, 2077B)
[2026-04-03T00:53:01.093Z] GET http://localhost:3002/api/v1/system/features → 200 (31ms, ?B)
[2026-04-03T00:53:01.096Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_475be9ec._.js → 200 (64ms, ?B)
[2026-04-03T00:53:01.096Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_DevtoolsComponent_CDWEKZTF_c5b43fc7.js → 200 (61ms, ?B)
[2026-04-03T00:53:01.096Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (62ms, ?B)
[2026-04-03T00:53:01.096Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_42fffd8c._.js → 200 (62ms, ?B)
[2026-04-03T00:53:01.100Z] GET http://localhost:3000/marketplace → 200 (81ms, 32635B)
[2026-04-03T00:53:01.177Z] GET http://localhost:3000/logo.svg → pending (?ms, ?B)
[2026-04-03T00:53:01.187Z] GET http://localhost:3000/_next/static/chunks/_7e1c7992._.css → 200 (4ms, 319081B)
[2026-04-03T00:53:01.187Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_a12d263b._.js → 200 (3ms, 671B)
[2026-04-03T00:53:01.187Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_react-dom_87863242._.js → 200 (52ms, 901174B)
[2026-04-03T00:53:01.187Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_next-devtools_index_adc1a8e8.js → 200 (66ms, 1484330B)
[2026-04-03T00:53:01.187Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_b7c5bb50._.js → 200 (28ms, 270289B)
[2026-04-03T00:53:01.187Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_client_ad535f31._.js → 200 (29ms, 556176B)
[2026-04-03T00:53:01.188Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_d4036616._.js → 200 (27ms, 189285B)
[2026-04-03T00:53:01.188Z] GET http://localhost:3000/_next/static/chunks/69652_%40swc_helpers_cjs_120d0889._.js → 200 (27ms, 2909B)
[2026-04-03T00:53:01.188Z] GET http://localhost:3000/_next/static/chunks/_a0ff3932._.js → 200 (27ms, 649B)
[2026-04-03T00:53:01.188Z] GET http://localhost:3000/_next/static/chunks/turbopack-_f41ff335._.js → 200 (33ms, 73465B)
[2026-04-03T00:53:01.188Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_83135af1._.js → 200 (28ms, 1573B)
[2026-04-03T00:53:01.188Z] GET http://localhost:3000/_next/static/chunks/_35f1d49c._.js → 200 (49ms, 192118B)
[2026-04-03T00:53:01.188Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_bac2f8b1._.js → 200 (65ms, 939599B)
[2026-04-03T00:53:01.188Z] GET http://localhost:3000/_next/static/chunks/app_layout_tsx_12bb8a1a._.js → 200 (49ms, 397B)
[2026-04-03T00:53:01.188Z] GET http://localhost:3000/_next/static/chunks/_ede0b078._.js → 200 (51ms, 161197B)
[2026-04-03T00:53:01.188Z] GET http://localhost:3000/_next/static/chunks/1cbf4_%40remixicon_react_index_mjs_02c40556._.js → 200 (123ms, ?B)
[2026-04-03T00:53:01.188Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_4d983cf8._.js → 200 (50ms, 8111B)
[2026-04-03T00:53:01.188Z] GET http://localhost:3000/_next/static/chunks/app_marketplace_page_tsx_4516514f._.js → 200 (51ms, 425B)
[2026-04-03T00:53:01.188Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_client_components_builtin_global-error_4516514f.js → 200 (51ms, 206B)
[2026-04-03T00:53:01.188Z] GET http://localhost:3000/_next/static/chunks/app_marketplace_styles_marketplace_4c795875.css → 200 (2ms, 2077B)
[2026-04-03T00:53:01.376Z] GET http://localhost:3002/api/v1/system/features → 200 (3ms, 1084B)
[2026-04-03T00:53:01.378Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_475be9ec._.js → 200 (8ms, 846444B)
[2026-04-03T00:53:01.378Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_DevtoolsComponent_CDWEKZTF_c5b43fc7.js → 200 (5ms, 276B)
[2026-04-03T00:53:01.379Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (5ms, 15487B)
[2026-04-03T00:53:01.379Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_42fffd8c._.js → 200 (4ms, 288B)
[2026-04-03T00:53:01.383Z] GET http://localhost:3000/logo.svg → 200 (?ms, 3921B)
[2026-04-03T00:53:01.384Z] GET https://marketplace.tinyiothub.com/api/v1/templates → pending (?ms, ?B)
[2026-04-03T00:53:01.384Z] GET https://marketplace.tinyiothub.com/api/v1/drivers → pending (?ms, ?B)
[2026-04-03T00:53:08.436Z] GET http://localhost:3000/marketplace → 200 (53ms, 32636B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/_7e1c7992._.css → 200 (3ms, 319081B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_a12d263b._.js → 200 (3ms, 671B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_react-dom_87863242._.js → 200 (69ms, 901174B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_next-devtools_index_adc1a8e8.js → 200 (87ms, 1484330B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_b7c5bb50._.js → 200 (32ms, 270289B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_client_ad535f31._.js → 200 (52ms, 556176B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_d4036616._.js → 200 (42ms, 189285B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/69652_%40swc_helpers_cjs_120d0889._.js → 200 (43ms, 2909B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/_a0ff3932._.js → 200 (43ms, 649B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/turbopack-_f41ff335._.js → 200 (52ms, 73465B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_83135af1._.js → 200 (52ms, 1573B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/_35f1d49c._.js → 200 (70ms, 192118B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_bac2f8b1._.js → 200 (92ms, 939599B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/app_layout_tsx_12bb8a1a._.js → 200 (69ms, 397B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/_ede0b078._.js → 200 (72ms, 161197B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/1cbf4_%40remixicon_react_index_mjs_02c40556._.js → 200 (144ms, 5140778B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_4d983cf8._.js → 200 (70ms, 8111B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/app_marketplace_page_tsx_4516514f._.js → 200 (70ms, 425B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_client_components_builtin_global-error_4516514f.js → 200 (71ms, 206B)
[2026-04-03T00:53:08.495Z] GET http://localhost:3000/_next/static/chunks/app_marketplace_styles_marketplace_4c795875.css → 200 (2ms, 2077B)
[2026-04-03T00:53:08.647Z] GET http://localhost:3000/marketplace → 200 (82ms, 32636B)
[2026-04-03T00:53:08.689Z] GET http://localhost:3002/api/v1/system/features → 200 (3ms, ?B)
[2026-04-03T00:53:08.691Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_475be9ec._.js → 200 (11ms, ?B)
[2026-04-03T00:53:08.691Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_DevtoolsComponent_CDWEKZTF_c5b43fc7.js → 200 (5ms, ?B)
[2026-04-03T00:53:08.691Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (7ms, ?B)
[2026-04-03T00:53:08.691Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_42fffd8c._.js → 200 (6ms, ?B)
[2026-04-03T00:53:08.694Z] GET http://localhost:3000/logo.svg → 304 (2ms, ?B)
[2026-04-03T00:53:08.697Z] GET https://marketplace.tinyiothub.com/api/v1/templates → pending (?ms, ?B)
[2026-04-03T00:53:08.698Z] GET https://marketplace.tinyiothub.com/api/v1/drivers → pending (?ms, ?B)
[2026-04-03T00:53:08.736Z] GET http://localhost:3000/_next/static/chunks/_7e1c7992._.css → 200 (3ms, 319081B)
[2026-04-03T00:53:08.736Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_a12d263b._.js → 200 (3ms, 671B)
[2026-04-03T00:53:08.736Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_react-dom_87863242._.js → 200 (53ms, 901174B)
[2026-04-03T00:53:08.736Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_next-devtools_index_adc1a8e8.js → 200 (69ms, 1484330B)
[2026-04-03T00:53:08.737Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_b7c5bb50._.js → 200 (24ms, 270289B)
[2026-04-03T00:53:08.737Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_client_ad535f31._.js → 200 (32ms, 556176B)
[2026-04-03T00:53:08.737Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_d4036616._.js → 200 (24ms, 189285B)
[2026-04-03T00:53:08.737Z] GET http://localhost:3000/_next/static/chunks/69652_%40swc_helpers_cjs_120d0889._.js → 200 (24ms, 2909B)
[2026-04-03T00:53:08.737Z] GET http://localhost:3000/_next/static/chunks/_a0ff3932._.js → 200 (24ms, 649B)
[2026-04-03T00:53:08.737Z] GET http://localhost:3000/_next/static/chunks/turbopack-_f41ff335._.js → 200 (33ms, 73465B)
[2026-04-03T00:53:08.737Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_83135af1._.js → 200 (33ms, 1573B)
[2026-04-03T00:53:08.737Z] GET http://localhost:3000/_next/static/chunks/_35f1d49c._.js → 200 (52ms, 192118B)
[2026-04-03T00:53:08.737Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_bac2f8b1._.js → 200 (68ms, 939599B)
[2026-04-03T00:53:08.737Z] GET http://localhost:3000/_next/static/chunks/app_layout_tsx_12bb8a1a._.js → 200 (34ms, 397B)
[2026-04-03T00:53:08.737Z] GET http://localhost:3000/_next/static/chunks/_ede0b078._.js → 200 (52ms, 161197B)
[2026-04-03T00:53:08.737Z] GET http://localhost:3000/_next/static/chunks/1cbf4_%40remixicon_react_index_mjs_02c40556._.js → 200 (123ms, 5140778B)
[2026-04-03T00:53:08.737Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_4d983cf8._.js → 200 (52ms, 8111B)
[2026-04-03T00:53:08.738Z] GET http://localhost:3000/_next/static/chunks/app_marketplace_page_tsx_4516514f._.js → 200 (51ms, 425B)
[2026-04-03T00:53:08.738Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_client_components_builtin_global-error_4516514f.js → 200 (52ms, 206B)
[2026-04-03T00:53:08.738Z] GET http://localhost:3000/_next/static/chunks/app_marketplace_styles_marketplace_4c795875.css → 200 (1ms, 2077B)
[2026-04-03T00:53:08.903Z] GET http://localhost:3002/api/v1/system/features → 200 (6ms, 1084B)
[2026-04-03T00:53:08.908Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_475be9ec._.js → 200 (9ms, 846444B)
[2026-04-03T00:53:08.908Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_DevtoolsComponent_CDWEKZTF_c5b43fc7.js → 200 (2ms, 276B)
[2026-04-03T00:53:08.908Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (4ms, 15487B)
[2026-04-03T00:53:08.909Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_42fffd8c._.js → 200 (3ms, 288B)
[2026-04-03T00:53:08.912Z] GET http://localhost:3000/logo.svg → 304 (?ms, ?B)
[2026-04-03T00:53:08.914Z] GET https://marketplace.tinyiothub.com/api/v1/templates → pending (?ms, ?B)
[2026-04-03T00:53:08.914Z] GET https://marketplace.tinyiothub.com/api/v1/drivers → pending (?ms, ?B)
[2026-04-03T00:53:24.072Z] GET http://localhost:3000/marketplace → 200 (80ms, 32636B)
[2026-04-03T00:53:24.158Z] GET http://localhost:3000/_next/static/chunks/_7e1c7992._.css → 200 (8ms, 319081B)
[2026-04-03T00:53:24.158Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_a12d263b._.js → 200 (6ms, 671B)
[2026-04-03T00:53:24.159Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_react-dom_87863242._.js → 200 (69ms, 901174B)
[2026-04-03T00:53:24.159Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_next-devtools_index_adc1a8e8.js → 200 (83ms, 1484330B)
[2026-04-03T00:53:24.159Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_compiled_b7c5bb50._.js → 200 (31ms, 270289B)
[2026-04-03T00:53:24.159Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_client_ad535f31._.js → 200 (51ms, 556176B)
[2026-04-03T00:53:24.159Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_d4036616._.js → 200 (34ms, 189285B)
[2026-04-03T00:53:24.159Z] GET http://localhost:3000/_next/static/chunks/69652_%40swc_helpers_cjs_120d0889._.js → 200 (34ms, 2909B)
[2026-04-03T00:53:24.159Z] GET http://localhost:3000/_next/static/chunks/_a0ff3932._.js → 200 (34ms, 649B)
[2026-04-03T00:53:24.159Z] GET http://localhost:3000/_next/static/chunks/turbopack-_f41ff335._.js → 200 (51ms, 73465B)
[2026-04-03T00:53:24.159Z] GET http://localhost:3000/_next/static/chunks/9ef3a_%40tanstack_query-devtools_build_83135af1._.js → 200 (50ms, 1573B)
[2026-04-03T00:53:24.159Z] GET http://localhost:3000/_next/static/chunks/_35f1d49c._.js → 200 (51ms, 192118B)
[2026-04-03T00:53:24.159Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_bac2f8b1._.js → 200 (86ms, 939599B)
[2026-04-03T00:53:24.159Z] GET http://localhost:3000/_next/static/chunks/app_layout_tsx_12bb8a1a._.js → 200 (51ms, 397B)
[2026-04-03T00:53:24.159Z] GET http://localhost:3000/_next/static/chunks/_ede0b078._.js → 200 (69ms, 161197B)
[2026-04-03T00:53:24.159Z] GET http://localhost:3000/_next/static/chunks/1cbf4_%40remixicon_react_index_mjs_02c40556._.js → 200 (142ms, 5140778B)
[2026-04-03T00:53:24.160Z] GET http://localhost:3000/_next/static/chunks/node_modules__pnpm_4d983cf8._.js → 200 (68ms, 8111B)
[2026-04-03T00:53:24.160Z] GET http://localhost:3000/_next/static/chunks/app_marketplace_page_tsx_4516514f._.js → 200 (69ms, 425B)
[2026-04-03T00:53:24.160Z] GET http://localhost:3000/_next/static/chunks/bf9e7_next_dist_client_components_builtin_global-error_4516514f.js → 200 (69ms, 206B)
[2026-04-03T00:53:24.160Z] GET http://localhost:3000/_next/static/chunks/app_marketplace_styles_marketplace_4c795875.css → 200 (7ms, 2077B)
[2026-04-03T00:53:24.308Z] GET http://localhost:3002/api/v1/system/features → 200 (39ms, ?B)
